Year,First,Last,,,,,,,,,,,,,,,,,,,,
2024,   Anthony,Santander,RF,,0,0,0,,0.5,0.5,0.5,1,,,,,,,,0,0,
2024,Aaron,Judge,CF,,0,0,0,,0,0,0,0,,,,,,,,2,0,
2024,   Jarren,Duran,CF,,2,0,0,,0.5,0.5,2,2.5,,,,,,,,1,0,HR
2024,Yordan,Alvarez,DH,,0,1,0,,,1,,,,,,,,,,0,0,
2024,   David,Fry,PH-DH-DH,,1,0,0,,0.5,0.5,0.5,1,,,,,,,,0,0,
2024,   Willi,Castro,PH-DH-DH,,0,0,0,,0,0,0,0,,,,,,,,0,0,
2024,José,Ramírez,3B,,0,0,1,,0,0,0,0,,,,,,,,0,1,
2024,   Isaac,Paredes,3B,,0,0,0,,0,0,0,0,,,,,,,,0,1,
2024,Vladimir,Guerrero,,,0,0,0,,0,0,0,0,,,,,,,,5,1,
2024,   Josh,Naylor,1B,,0,0,0,,0,0,0,0,,,,,,,,4,1,
2024,Adley,Rutschman,C,,0,0,1,,0,0,0,0,,,,,,,,4,0,
2024,   Salvador,Perez,C,,0,0,1,,0,0,0,0,,,,,,,,5,0,
2024,Marcus,Semien,2B,,0,0,0,,0.5,0.5,0.5,1,,,,,,,,0,1,
2024,   Jordan,Westburg,2B,,0,0,1,,0,0,0,0,,,,,,,,0,1,
2023,Ronald,Acuña,,,0,0,1,,0,0,0,0,,,,,,,,1,0,
2023,   Juan,Soto,PH-RF,,0,0,0,,0.333,0.333,0.333,0.667,,,,,,,,6,0,
2023,Freddie,Freeman,1B,,0,1,0,,0,0.5,0,0.5,,,,,,,,4,0,
2023,   Matt,Olson,1B,,0,0,1,,0,0,0,0,,,,,,,,2,0,
2023,   Pete,Alonso,PH-1B,,0,0,2,,0,0,0,0,,,,,,,,1,0,
2023,Mookie,Betts,CF,,0,0,1,,0,0,0,0,,,,,,,,1,0,
2023,   Nick,Castellanos,CF,,0,1,1,,0.5,0.667,0.5,1.167,,,,,,,,0,0,
2023,J.D.,Martinez,DH,,0,0,0,,1,1,1.5,2.5,,,,,,,,0,0,2B
2023,   Jorge,Soler,PH-DH,,0,0,0,,0,0,0,0,,,,,,,,0,0,
2023,   Elias,Díaz,PH-DH,,2,0,1,,0.5,0.5,2,2.5,,,,,,,,0,0,HR
2023,Nolan,Arenado,3B,,0,0,0,,0,0,0,0,,,,,,,,1,2,
2023,   Austin,Riley,3B,,0,0,0,,0.5,0.5,0.5,1,,,,,,,,1,3,
2023,Luis,Arráez,2B,,1,0,0,,1,1,1,2,,,,,,,,0,1,CS
2023,   Ozzie,Albies,2B,,0,0,1,,0,0,0,0,,,,,,,,0,0,
2023,Sean,Murphy,C,,0,0,1,,0,0,0,0,,,,,,,,4,1,
2023,   Will,Smith,C,,0,1,0,,0,0.5,0,0.5,,,,,,,,4,0,SB
2023,Corbin,Carroll,LF,,0,0,1,,0,0,0,0,,,,,,,,0,0,
2023,   Lourdes,Gurriel,,,0,0,1,,0.5,0.5,0.5,1,,,,,,,,1,0,
2023,Orlando,Arcia,SS,,0,0,1,,0,0,0,0,,,,,,,,1,0,
2023,   Geraldo,Perdomo,SS,,0,1,0,,0,0.5,0,0.5,,,,,,,,0,0,
2023,Marcus,Semien,2B,,0,0,0,,0,0,0,0,,,,,,,,1,1,
2023,   Whit,Merrifield,2B,,0,0,0,,0.5,0.5,0.5,1,,,,,,,,0,1,
2023,Shohei,Ohtani,DH,,0,1,1,,0,0.5,0,0.5,,,,,,,,0,0,
2023,   Salvador,Perez,PH-DH,,0,0,0,,0.5,0.5,0.5,1,,,,,,,,0,0,
2023,Randy,Arozarena,LF,,0,0,1,,0.5,0.5,0.5,1,,,,,,,,1,0,CS
2023,   Brent,Rooker,LF,,0,0,0,,0.5,0.5,1,1.5,,,,,,,,0,0,2B
2023,Corey,Seager,SS,,0,0,0,,0,0,0,0,,,,,,,,0,1,
2023,   Bo,Bichette,SS,,1,0,0,,0,0,0,0,,,,,,,,1,0,SF
2023,   Wander,Franco,SS,,0,0,0,,0,0,0,0,,,,,,,,0,0,
2023,Yandy,Díaz,1B,,1,0,0,,0.5,0.5,2,2.5,,,,,,,,5,0,HR
2023,   Vladimir,Guerrero,,,0,0,1,,0,0,0,0,,,,,,,,1,0,
2023,Adolis,García,RF,,0,0,1,,0,0,0,0,,,,,,,,2,0,
2023,   Kyle,Tucker,RF,,0,1,0,,0,0.5,0,0.5,,,,,,,,2,0,
2023,Austin,Hays,CF,,0,0,0,,0.5,0.5,0.5,1,,,,,,,,0,0,
2023,   Julio,Rodríguez,CF,,0,1,1,,0,0.5,0,0.5,,,,,,,,0,0,
2023,Josh,Jung,3B,,0,0,0,,0,0,0,0,,,,,,,,0,1,
2023,   José,Ramírez,3B,,0,0,1,,0.5,0.5,1,1.5,,,,,,,,1,0,2B
2023,Jonah,Heim,C,,0,0,2,,0,0,0,0,,,,,,,,5,1,
2023,   Adley,Rutschman,C,,0,0,0,,0,0,0,0,,,,,,,,8,0,
2022,Shohei,Ohtani,DH,,0,1,0,,1,1,1,2,,,,,,,,0,0,
2022,   Miguel,Cabrera,PH-DH,,0,0,0,,0,0,0,0,,,,,,,,0,0,
2022,   J.D.,Martinez,PH-DH,,0,0,1,,0,0,0,0,,,,,,,,0,0,
2022,Aaron,Judge,RF,,0,0,2,,0,0,0,0,,,,,,,,0,0,
2022,   Kyle,Tucker,RF,,0,0,1,,0,0,0,0,,,,,,,,0,0,
2022,Rafael,Devers,3B,,0,1,0,,,1,,,,,,,,,,0,0,
2022,   José,Ramírez,3B,,0,0,0,,1,1,1,2,,,,,,,,0,2,
2022,   Ty,France,PH-1B,,0,0,1,,0,0,0,0,,,,,,,,0,0,
2022,Vladimir,Guerrero,,,0,0,0,,0,0,0,0,,,,,,,,4,0,
2022,   Luis,Arráez,1B-3B,,0,0,1,,0.5,0.5,0.5,1,,,,,,,,6,1,
2022,Giancarlo,Stanton,LF,,2,0,1,,0.5,0.5,2,2.5,,,,,,,,0,0,HR
2022,   Andrew,Benintendi,LF,,0,0,1,,0,0,0,0,,,,,,,,1,0,
2022,Byron,Buxton,CF,,1,0,1,,0.5,0.5,2,2.5,,,,,,,,0,0,HR
2022,   Julio,Rodríguez,CF,,0,0,0,,0,0,0,0,,,,,,,,3,0,
2022,Tim,Anderson,SS,,0,0,0,,0.5,0.5,0.5,1,,,,,,,,1,2,
2022,   Xander,Bogaerts,SS,,0,0,1,,0,0,0,0,,,,,,,,0,0,
2022,   Corey,Seager,SS,,0,0,0,,0,0,0,0,,,,,,,,1,1,
2022,Andrés,Giménez,2B,,0,0,2,,0,0,0,0,,,,,,,,0,3,
2022,   Santiago,Espinal,2B,,0,1,0,,0,0.5,0,0.5,,,,,,,,1,3,
2022,Alejandro,Kirk,C,,0,0,0,,0,0,0,0,,,,,,,,5,0,
2022,   Jose,Trevino,C,,0,0,0,,0.5,0.5,0.5,1,,,,,,,,5,0,
2022,Ronald,Acuña,,,0,0,1,,0.333,0.333,0.667,1,,,,,,,,0,0,2B
2022,   Ian,Happ,CF,,0,1,0,,,1,,,,,,,,,,0,0,
2022,Mookie,Betts,CF,,1,0,0,,1,1,1,2,,,,,,,,0,0,
2022,   Juan,Soto,PH-CF-RF,,0,0,0,,0,0,0,0,,,,,,,,2,0,
2022,Manny,Machado,3B,,0,0,0,,0,0,0,0,,,,,,,,0,0,GDP
2022,   Austin,Riley,3B,,0,0,1,,0.5,0.5,0.5,1,,,,,,,,1,1,
2022,Paul,Goldschmidt,1B,,1,0,0,,1,1,4,5,,,,,,,,2,0,HR
2022,   Freddie,Freeman,PH,,0,0,0,,0,0,0,0,,,,,,,,0,0,
2022,   Pete,Alonso,1B,,0,1,0,,,1,,,,,,,,,,3,0,
2022,   C.J.,Cron,1B,,0,0,0,,0,0,0,0,,,,,,,,4,0,
2022,Trea,Turner,SS,,0,0,0,,0.5,0.5,0.5,1,,,,,,,,0,3,
2022,   Dansby,Swanson,SS,,0,0,0,,0,0,0,0,,,,,,,,0,2,
2022,Willson,Contreras,C,,0,0,1,,0,0,0,0,,,,,,,,8,0,
2022,   Travis,d'Arnaud,C,,0,0,0,,0,0.5,0,0.5,,,,,,,,4,0,HBP
2022,William,Contreras,DH,,0,0,1,,0,0,0,0,,,,,,,,0,0,
2022,   Albert,Pujols,PH-DH,,0,0,0,,0,0,0,0,,,,,,,,0,0,
2022,   Garrett,Cooper,PH-DH,,0,0,2,,0,0,0,0,,,,,,,,0,0,
2022,Joc,Pederson,LF,,0,0,2,,0,0,0,0,,,,,,,,0,0,
2022,   Kyle,Schwarber,LF,,0,0,1,,0,0,0,0,,,,,,,,0,0,
2022,Jeff,McNeil,2B,,0,0,0,,0,0.5,0,0.5,,,,,,,,3,0,HBP
2022,   Jake,Cronenworth,2B,,0,0,1,,0,0,0,0,,,,,,,,0,2,
2021,Shohei,Ohtani,P-DH,,0,0,0,,0,0,0,0,,,,,,,,0,0,
2021,   J.D.,Martinez,PH-DH,,0,0,2,,0,0,0,0,,,,,,,,0,0,
2021,   Nelson,Cruz,PH-DH,,0,0,0,,0,0,0,0,,,,,,,,0,0,
2021,Vladimir,Guerrero,,,2,0,0,,0.333,0.333,1.333,1.667,,,,,,,,6,0,HR
2021,   Matt,Olson,1B,,0,0,2,,0,0,0,0,,,,,,,,9,0,
2021,Xander,Bogaerts,SS,,1,0,1,,0.667,0.667,0.667,1.333,,,,,,,,1,2,
2021,   Bo,Bichette,SS,,0,0,1,,0,0,0,0,,,,,,,,0,2,
2021,   Tim,Anderson,SS,,0,0,0,,,,,,,,,,,,,0,0,
2021,Aaron,Judge,RF,,0,1,0,,0,0.333,0,0.333,,,,,,,,1,0,
2021,   Joey,Gallo,RF,,0,1,0,,,1,,,,,,,,,,1,0,
2021,Rafael,Devers,3B,,0,0,0,,0.5,0.5,1,1.5,,,,,,,,1,0,2B
2021,   José,Ramírez,3B,,0,0,0,,0,0,0,0,,,,,,,,1,0,
2021,   Joey,Wendle,3B,,0,0,0,,1,1,1,2,,,,,,,,1,1,
2021,Marcus,Semien,2B,,1,0,0,,0.5,0.5,0.5,1,,,,,,,,0,4,
2021,   Whit,Merrifield,PH-2B,,0,0,1,,0,0,0,0,,,,,,,,1,3,
2021,Salvador,Perez,C,,0,0,2,,0,0,0,0,,,,,,,,1,0,
2021,   Mike,Zunino,C,,1,0,1,,0.5,0.5,2,2.5,,,,,,,,1,2,HR
2021,Teoscar,Hernández,LF,,0,0,0,,0.5,0.5,1,1.5,,,,,,,,1,0,"2B,GDP"
2021,   Jared,Walsh,PH-LF,,0,0,0,,0,0,0,0,,,,,,,,1,0,
2021,Cedric,Mullins,CF,,0,0,1,,0,0,0,0,,,,,,,,1,0,
2021,   Adolis,García,CF,,0,0,1,,0.5,0.5,1,1.5,,,,,,,,0,0,2B
2021,Fernando,Tatis,,,0,0,0,,0,0,0,0,,,,,,,,0,2,
2021,   Brandon,Crawford,SS,,0,0,0,,0,0,0,0,,,,,,,,0,1,
2021,   Trea,Turner,SS,,0,0,0,,0,0,0,0,,,,,,,,1,0,
2021,Max,Muncy,DH,,0,0,0,,0,0,0,0,,,,,,,,0,0,
2021,   Justin,Turner,PH-DH-DH,,0,0,0,,0.5,0.5,0.5,1,,,,,,,,0,0,
2021,Nolan,Arenado,3B,,0,0,0,,0,0,0,0,,,,,,,,0,1,
2021,   Manny,Machado,3B,,0,0,0,,1,1,1,2,,,,,,,,0,0,
2021,   Eduardo,Escobar,3B,,0,0,0,,1,1,1,2,,,,,,,,0,0,
2021,Freddie,Freeman,1B,,0,0,0,,0.5,0.5,0.5,1,,,,,,,,6,1,
2021,   Jake,Cronenworth,1B,,0,1,0,,0,0.5,0,0.5,,,,,,,,1,2,
2021,Nick,Castellanos,RF,,0,0,0,,0,0,0,0,,,,,,,,0,0,GDP
2021,   Juan,Soto,RF,,0,2,0,,,1,,,,,,,,,,1,0,
2021,Jesse,Winker,LF,,0,1,0,,0,0.5,0,0.5,,,,,,,,0,0,
2021,   Kris,Bryant,LF,,0,0,1,,0,0,0,0,,,,,,,,0,0,
2021,J.T.,Realmuto,C,,1,0,1,,0.5,0.5,2,2.5,,,,,,,,5,0,HR
2021,   Omar,Narváez,C,,0,0,0,,0.5,0.5,0.5,1,,,,,,,,6,1,
2021,Bryan,Reynolds,CF,,0,0,0,,0,0,0,0,,,,,,,,0,0,
2021,   Chris,Taylor,CF,,0,0,1,,0,0,0,0,,,,,,,,3,0,
2021,Adam,Frazier,2B,,0,0,0,,0.5,0.5,0.5,1,,,,,,,,2,4,
2021,   Ozzie,Albies,2B,,0,0,0,,0.5,0.5,1,1.5,,,,,,,,0,0,2B
2019,Christian,Yelich,LF,,0,0,1,,0,0,0,0,,,,,,,,1,0,
2019,   Kris,Bryant,LF,,0,0,1,,0,0,0,0,,,,,,,,0,0,
2019,   Jeff,McNeil,LF,,0,0,0,,0,0,0,0,,,,,,,,2,0,
2019,Javier,Báez,SS,,0,0,1,,0,0,0,0,,,,,,,,0,1,
2019,   Trevor,Story,SS,,0,0,1,,0,0,0,0,,,,,,,,0,0,
2019,   Paul,DeJong,SS,,0,1,0,,,1,,,,,,,,,,0,2,SB
2019,Freddie,Freeman,1B,,0,1,1,,0,0.5,0,0.5,,,,,,,,5,0,
2019,   Charlie,Blackmon,RF,,1,0,1,,0.5,0.5,2,2.5,,,,,,,,0,0,HR
2019,Cody,Bellinger,RF,,0,0,2,,0,0,0,0,,,,,,,,0,0,
2019,   Pete,Alonso,1B,,2,0,1,,0.5,0.5,0.5,1,,,,,,,,5,1,SB
2019,Nolan,Arenado,3B,,0,0,0,,0,0,0,0,,,,,,,,0,0,
2019,   Mike,Moustakas,3B,,0,0,0,,0,0,0,0,,,,,,,,0,1,
2019,Josh,Bell,DH,,0,0,0,,0.5,0.5,0.5,1,,,,,,,,0,0,
2019,   J.T.,Realmuto,PH-DH,,0,0,1,,0,0,0,0,,,,,,,,0,0,
2019,Willson,Contreras,C,,0,0,1,,0,0,0,0,,,,,,,,4,0,
2019,   Max,Muncy,2B,,0,0,1,,0,0,0,0,,,,,,,,2,3,
2019,Ketel,Marte,2B,,0,0,1,,0.5,0.5,1,1.5,,,,,,,,0,2,2B
2019,   Yasmani,Grandal,C,,0,1,1,,0,0.5,0,0.5,,,,,,,,3,0,
2019,Ronald,Acuña,,,0,0,2,,0,0,0,0,,,,,,,,1,0,
2019,   David,Dahl,CF,,0,0,0,,1,1,1,2,,,,,,,,0,0,
2019,George,Springer,RF,,0,0,1,,0.5,0.5,0.5,1,,,,,,,,0,0,
2019,   Francisco,Lindor,PH-SS,,0,0,1,,0,0,0,0,,,,,,,,0,1,
2019,DJ,LeMahieu,2B,,0,0,0,,0,0,0,0,,,,,,,,0,1,
2019,   Gleyber,Torres,PH-2B,,0,0,1,,0.5,0.5,0.5,1,,,,,,,,0,0,
2019,Mike,Trout,CF,,0,0,0,,0,0,0,0,,,,,,,,1,0,
2019,   Whit,Merrifield,CF,,0,0,1,,0,0,0,0,,,,,,,,0,0,
2019,Carlos,Santana,1B,,0,0,1,,0,0,0,0,,,,,,,,4,0,
2019,   José,Abreu,1B,,0,0,0,,0,0,0,0,,,,,,,,2,0,GDP
2019,J.D.,Martinez,DH,,0,0,1,,0,0,0,0,,,,,,,,0,0,
2019,   Daniel,Vogelbach,PH-DH,,0,0,0,,0,0,0,0,,,,,,,,0,0,
2019,Alex,Bregman,3B,,0,0,0,,0.5,0.5,0.5,1,,,,,,,,0,1,
2019,   Matt,Chapman,3B,,0,1,0,,,1,,,,,,,,,,0,0,
2019,Gary,Sánchez,C,,0,0,0,,0.5,0.5,1,1.5,,,,,,,,9,0,2B
2019,   James,McCann,C,,0,0,0,,1,1,1,2,,,,,,,,8,0,
2019,Michael,Brantley,LF,,1,0,0,,1,1,2,3,,,,,,,,1,0,2B
2019,   Austin,Meadows,LF-RF,,0,0,0,,0,0,0,0,,,,,,,,0,0,
2019,   Xander,Bogaerts,PH,,0,0,0,,0,0,0,0,,,,,,,,0,0,GDP
2019,   Mookie,Betts,RF,,0,0,0,,,,,,,,,,,,,0,0,
2019,Jorge,Polanco,SS,,1,0,1,,0.5,0.5,0.5,1,,,,,,,,0,0,
2019,   Joey,Gallo,LF,,1,0,0,,1,1,4,5,,,,,,,,2,0,HR
2018,Mookie,Betts,RF,,0,0,2,,0,0,0,0,,,,,,,,1,0,
2018,   Michael,Brantley,LF,,1,0,0,,0.5,0.333,0.5,0.833,,,,,,,,1,0,SF
2018,Jose,Altuve,2B,,0,0,1,,0.333,0.333,0.333,0.667,,,,,,,,0,1,
2018,   Jed,Lowrie,2B,,0,1,0,,0,0.333,0,0.333,,,,,,,,0,3,
2018,Mike,Trout,CF,,1,1,0,,0.5,0.667,2,2.667,,,,,,,,2,0,HR
2018,   Mitch,Haniger,RF,,0,0,1,,0,0,0,0,,,,,,,,3,0,
2018,J.D.,Martinez,DH,,0,0,1,,0.5,0.5,0.5,1,,,,,,,,0,0,
2018,   Nelson,Cruz,PH-DH,,0,1,0,,,1,,,,,,,,,,0,0,
2018,   Shin-Soo,Choo,PH-DH,,0,0,0,,0.5,0.5,0.5,1,,,,,,,,0,0,
2018,José,Ramírez,3B,,0,0,1,,0,0,0,0,,,,,,,,0,0,
2018,   Alex,Bregman,PH-3B,,1,0,1,,0.333,0.333,1.333,1.667,,,,,,,,0,0,HR
2018,Aaron,Judge,LF,,1,1,0,,0.5,0.667,2,2.667,,,,,,,,2,0,HR
2018,   George,Springer,CF,,1,0,0,,1,1,2.5,3.5,,,,,,,,1,0,HR
2018,Manny,Machado,SS,,0,0,0,,0,0,0,0,,,,,,,,0,1,
2018,   Francisco,Lindor,PH-SS,,0,0,0,,0,0,0,0,,,,,,,,1,0,
2018,   Jean,Segura,PH-SS,,3,0,0,,1,1,2.5,3.5,,,,,,,,0,0,HR
2018,José,Abreu,1B,,0,0,1,,0,0,0,0,,,,,,,,4,0,
2018,   Mitch,Moreland,1B,,0,0,1,,0.667,0.667,0.667,1.333,,,,,,,,4,0,
2018,Salvador,Perez,C,,0,0,2,,0,0,0,0,,,,,,,,6,1,
2018,   Yan,Gomes,C,,0,0,2,,0,0,0,0,,,,,,,,5,0,
2018,Javier,Báez,2B,,0,0,0,,0.333,0.333,0.333,0.667,,,,,,,,1,0,
2018,   Ozzie,Albies,2B,,0,0,0,,0,0,0,0,,,,,,,,0,1,
2018,   Scooter,Gennett,PH-2B,,2,0,0,,1,1,4,5,,,,,,,,0,0,HR
2018,Nolan,Arenado,3B,,0,1,1,,0,0.333,0,0.333,,,,,,,,2,0,
2018,   Eugenio,Suárez,3B,,0,0,1,,0,0.5,0,0.5,,,,,,,,0,2,HBP
2018,Paul,Goldschmidt,DH,,0,1,1,,0,0.5,0,0.5,,,,,,,,0,0,
2018,   Yadier,Molina,PH-DH,,0,0,0,,0,0,0,0,,,,,,,,0,0,
2018,   Jesús,Aguilar,PH-DH,,0,0,0,,0,0,0,0,,,,,,,,0,0,
2018,Freddie,Freeman,1B,,0,0,0,,0,0,0,0,,,,,,,,1,0,
2018,   Joey,Votto,1B,,1,0,0,,0.333,0.333,1.333,1.667,,,,,,,,7,0,HR
2018,Matt,Kemp,LF,,0,0,1,,0.5,0.5,1,1.5,,,,,,,,1,0,2B
2018,   Christian,Yelich,LF,,1,0,1,,0.333,0.333,1.333,1.667,,,,,,,,1,0,HR
2018,Bryce,Harper,CF,,0,0,2,,0,0,0,0,,,,,,,,2,0,
2018,   Charlie,Blackmon,CF,,0,0,1,,0,0,0,0,,,,,,,,1,0,
2018,Nick,Markakis,RF,,0,1,0,,0,0.5,0,0.5,,,,,,,,0,0,
2018,   Lorenzo,Cain,RF,,0,0,1,,0,0,0,0,,,,,,,,0,0,
2018,Brandon,Crawford,SS,,0,0,2,,0,0,0,0,,,,,,,,0,0,
2018,   Trevor,Story,SS,,1,0,1,,0.5,0.5,2,2.5,,,,,,,,1,2,HR
2018,Willson,Contreras,C,,1,0,0,,0.5,0.5,2,2.5,,,,,,,,8,0,HR
2018,   J.T.,Realmuto,C,,0,2,0,,,1,,,,,,,,,,5,0,
2017,Jose,Altuve,2B,,0,0,1,,0,0,0,0,,,,,,,,0,1,
2017,   Jonathan,Schoop,2B,,0,0,0,,1,1,2,3,,,,,,,,2,2,2B
2017,   Robinson,Canó,PH-2B,,1,0,1,,0.5,0.5,2,2.5,,,,,,,,0,2,HR
2017,José,Ramírez,3B,,0,0,0,,1,1,1,2,,,,,,,,0,1,SB
2017,   Miguel,Sanó,3B,,1,0,0,,1,1,1,2,,,,,,,,0,0,
2017,   Mike,Moustakas,3B,,0,0,1,,0,0,0,0,,,,,,,,0,0,
2017,Aaron,Judge,RF,,0,0,1,,0,0,0,0,,,,,,,,1,0,
2017,   Justin,Upton,RF,,0,0,1,,0.5,0.5,0.5,1,,,,,,,,2,0,
2017,George,Springer,LF,,0,0,2,,0,0,0,0,,,,,,,,0,0,
2017,   Michael,Brantley,LF,,0,0,0,,0.5,0.5,0.5,1,,,,,,,,0,0,GDP
2017,Carlos,Correa,SS,,0,0,1,,0,0,0,0,,,,,,,,1,2,
2017,   Francisco,Lindor,SS,,0,0,2,,0,0,0,0,,,,,,,,1,3,
2017,Justin,Smoak,1B,,0,1,0,,1,1,1,2,,,,,,,,3,0,
2017,   Yonder,Alonso,1B,,0,0,0,,1,1,1,2,,,,,,,,9,0,SB
2017,Corey,Dickerson,DH,,0,0,1,,0,0,0,0,,,,,,,,0,0,
2017,   Nelson,Cruz,PH-DH,,0,0,1,,0,0,0,0,,,,,,,,0,0,
2017,Salvador,Perez,C,,0,0,0,,0,0,0,0,,,,,,,,3,2,
2017,   Gary,Sánchez,C,,0,0,1,,0,0,0,0,,,,,,,,5,0,
2017,Mookie,Betts,CF,,0,0,0,,0,0,0,0,,,,,,,,2,1,
2017,   Avisaíl,García,CF,,0,0,1,,0,0,0,0,,,,,,,,1,0,
2017,Charlie,Blackmon,CF,,0,0,1,,0,0,0,0,,,,,,,,3,0,
2017,   Ender,Inciarte,CF,,0,0,0,,0,0,0,0,,,,,,,,2,0,
2017,Giancarlo,Stanton,DH,,0,0,2,,0,0,0,0,,,,,,,,0,0,
2017,   Joey,Votto,PH-DH,,0,1,1,,0,0.5,0,0.5,,,,,,,,0,0,
2017,Bryce,Harper,RF,,0,1,0,,1,1,1,2,,,,,,,,1,0,
2017,   Cody,Bellinger,RF,,0,0,1,,0,0,0,0,,,,,,,,1,0,
2017,Buster,Posey,C,,0,1,0,,0,0.5,0,0.5,,,,,,,,6,0,
2017,   Yadier,Molina,C,,1,1,0,,1,1,4,5,,,,,,,,8,0,HR
2017,Daniel,Murphy,2B,,0,0,0,,0.5,0.5,0.5,1,,,,,,,,1,0,
2017,   Josh,Harrison,2B,,0,0,2,,0,0,0,0,,,,,,,,0,1,
2017,Nolan,Arenado,3B,,0,0,0,,1,1,1,2,,,,,,,,0,0,
2017,   Justin,Turner,3B,,0,0,0,,0,0,0,0,,,,,,,,0,0,
2017,   Jake,Lamb,3B,,0,1,0,,,1,,,,,,,,,,0,0,
2017,Ryan,Zimmerman,1B,,0,0,0,,0,0,0,0,,,,,,,,3,0,GDP
2017,   Paul,Goldschmidt,1B,,0,0,0,,0,0,0,0,,,,,,,,2,0,
2017,Marcell,Ozuna,LF,,0,0,1,,0,0,0,0,,,,,,,,1,0,
2017,   Michael,Conforto,LF,,0,0,1,,0.5,0.5,0.5,1,,,,,,,,1,0,
2017,Zack,Cozart,SS,,0,0,0,,0.5,0.5,0.5,1,,,,,,,,0,1,
2017,   Corey,Seager,SS,,0,0,0,,0,0,0,0,,,,,,,,1,1,GDP
2016,Ben,Zobrist,2B,,0,0,0,,0,0,0,0,,,,,,,,3,1,
2016,   Daniel,Murphy,PH-2B,,0,0,0,,0.667,0.667,0.667,1.333,,,,,,,,1,2,
2016,Bryce,Harper,RF,,0,0,0,,0.5,0.5,1,1.5,,,,,,,,0,0,2B
2016,   Paul,Goldschmidt,PH-1B,,0,0,0,,0,0,0,0,,,,,,,,2,0,
2016,Kris,Bryant,3B,,1,0,1,,0.5,0.5,2,2.5,,,,,,,,0,4,HR
2016,   Nolan,Arenado,PH-3B,,0,0,1,,0,0,0,0,,,,,,,,1,1,GDP
2016,Wil,Myers,DH,,0,0,1,,0.333,0.333,0.667,1,,,,,,,,0,0,2B
2016,   Brandon,Belt,PH-DH,,0,0,0,,0,0,0,0,,,,,,,,0,0,
2016,Buster,Posey,C,,0,1,0,,0,0.5,0,0.5,,,,,,,,2,0,
2016,   Wilson,Ramos,C,,0,0,1,,0,0,0,0,,,,,,,,2,0,
2016,   Jonathan,Lucroy,C,,0,0,0,,1,1,1,2,,,,,,,,2,0,
2016,Anthony,Rizzo,1B,,0,0,0,,0.5,0.5,0.5,1,,,,,,,,5,0,
2016,   Jay,Bruce,RF,,0,0,2,,0,0,0,0,,,,,,,,0,0,
2016,Marcell,Ozuna,CF,,1,0,1,,0.5,0.5,0.5,1,,,,,,,,1,0,
2016,   Odúbel,Herrera,CF,,0,0,0,,0,0,0,0,,,,,,,,1,0,
2016,   Starling,Marte,PH-CF,,0,0,0,,1,1,1,2,,,,,,,,0,0,
2016,Carlos,González,LF,,0,0,0,,0.5,0.5,0.5,1,,,,,,,,1,0,
2016,   Adam,Duvall,LF,,0,1,0,,0,0.5,0,0.5,,,,,,,,2,0,
